bedrooms,bathrooms,toilets,parking_space,title,town,state,price,lat,lon,town_state
4,5,6,4,Terraced Duplexes,Lekki,Lagos,65000000.0,6.458985,3.601521,"Lekki, Lagos"
4,4,5,4,Detached Duplex,Lekki,Lagos,80000000.0,6.458985,3.601521,"Lekki, Lagos"
5,5,6,4,Semi Detached Duplex,Ikoyi,Lagos,320000000.0,6.456061,3.442218,"Ikoyi, Lagos"
4,4,5,2,Detached Duplex,Ajah,Lagos,65000000.0,6.4694716,3.5623861,"Ajah, Lagos"
4,4,5,4,Detached Bungalow,Ikorodu,Lagos,6000000.0,6.6191233,3.5041271,"Ikorodu, Lagos"
5,5,6,4,Semi Detached Bungalow,Lekki,Lagos,130000000.0,6.458985,3.601521,"Lekki, Lagos"
4,5,5,5,Semi Detached Duplex,Lekki,Lagos,200000000.0,6.458985,3.601521,"Lekki, Lagos"
5,5,6,4,Detached Duplex,Lekki,Lagos,165000000.0,6.458985,3.601521,"Lekki, Lagos"
4,4,5,4,Semi Detached Duplex,Ajah,Lagos,45000000.0,6.4694716,3.5623861,"Ajah, Lagos"
4,5,5,4,Detached Duplex,Ajah,Lagos,45000000.0,6.4694716,3.5623861,"Ajah, Lagos"
4,4,5,4,Semi Detached Duplex,Lekki,Lagos,65000000.0,6.458985,3.601521,"Lekki, Lagos"
5,5,6,5,Detached Duplex,Lekki,Lagos,165000000.0,6.458985,3.601521,"Lekki, Lagos"
5,5,6,4,Detached Duplex,Lekki,Lagos,400000000.0,6.458985,3.601521,"Lekki, Lagos"
5,5,5,8,Detached Duplex,Ikoyi,Lagos,7500000005.0,6.456061,3.442218,"Ikoyi, Lagos"
5,5,6,4,Detached Duplex,Ikoyi,Lagos,650000000.0,6.456061,3.442218,"Ikoyi, Lagos"
4,4,5,4,Semi Detached Duplex,Lekki,Lagos,70000000.0,6.458985,3.601521,"Lekki, Lagos"
4,4,4,6,Detached Duplex,Ifako-Ijaiye,Lagos,45000000.0,6.66503,3.30279,"Ifako-Ijaiye, Lagos"
1,5,2,2,Block of Flats,Ajah,Lagos,13650000.0,6.4694716,3.5623861,"Ajah, Lagos"
5,5,6,4,Detached Duplex,Lekki,Lagos,120000000.0,6.458985,3.601521,"Lekki, Lagos"
4,4,5,6,Detached Duplex,Lekki,Lagos,100000000.0,6.458985,3.601521,"Lekki, Lagos"
2,2,3,7,Block of Flats,Ipaja,Lagos,40000000.0,6.612856,3.265846,"Ipaja, Lagos"
5,5,6,6,Detached Duplex,Lekki,Lagos,160000000.0,6.458985,3.601521,"Lekki, Lagos"
5,5,6,4,Detached Duplex,Lekki,Lagos,450000000.0,6.458985,3.601521,"Lekki, Lagos"
4,5,5,3,Terraced Duplexes,Ajah,Lagos,52250000.0,6.4694716,3.5623861,"Ajah, Lagos"
5,5,6,4,Detached Duplex,Lekki,Lagos,150000000.0,6.458985,3.601521,"Lekki, Lagos"
6,6,7,4,Detached Duplex,Ajah,Lagos,78000000.0,6.4694716,3.5623861,"Ajah, Lagos"
4,4,5,4,Semi Detached Bungalow,Lekki,Lagos,65000000.0,6.458985,3.601521,"Lekki, Lagos"
4,4,5,3,Terraced Duplexes,Lekki,Lagos,65000000.0,6.458985,3.601521,"Lekki, Lagos"
4,4,5,4,Terraced Duplexes,Lekki,Lagos,77000000.0,6.458985,3.601521,"Lekki, Lagos"
4,4,5,4,Detached Duplex,Ajah,Lagos,75000000.0,6.4694716,3.5623861,"Ajah, Lagos"
5,5,5,4,Detached Duplex,Ajah,Lagos,550000000.0,6.4694716,3.5623861,"Ajah, Lagos"
6,6,6,7,Detached Duplex,Alimosho,Lagos,90000000.0,6.58438825,3.257587569,"Alimosho, Lagos"
2,2,2,4,Block of Flats,Surulere,Lagos,60000000.0,6.48720145,3.353303586,"Surulere, Lagos"
5,5,6,5,Detached Duplex,Lekki,Lagos,130000000.0,6.458985,3.601521,"Lekki, Lagos"
3,3,4,4,Block of Flats,Victoria Island (VI),Lagos,1600000000.0,6.4300279,3.4259904,"Victoria Island (VI), Lagos"
4,4,5,5,Detached Duplex,Lekki,Lagos,110000000.0,6.458985,3.601521,"Lekki, Lagos"
5,5,6,1,Detached Duplex,Ikoyi,Lagos,400000000.0,6.456061,3.442218,"Ikoyi, Lagos"
5,5,6,4,Detached Duplex,Lekki,Lagos,320000000.0,6.458985,3.601521,"Lekki, Lagos"
5,6,6,4,Detached Duplex,Lekki,Lagos,120000000.0,6.458985,3.601521,"Lekki, Lagos"
4,4,5,1,Detached Duplex,Ajah,Lagos,85000000.0,6.4694716,3.5623861,"Ajah, Lagos"
4,5,5,2,Detached Duplex,Lekki,Lagos,50000000.0,6.458985,3.601521,"Lekki, Lagos"
2,2,3,1,Block of Flats,Ajah,Lagos,70000000.0,6.4694716,3.5623861,"Ajah, Lagos"
4,4,5,3,Detached Duplex,Lekki,Lagos,55000000.0,6.458985,3.601521,"Lekki, Lagos"
2,2,2,4,Block of Flats,Victoria Island (VI),Lagos,650000000.0,6.4300279,3.4259904,"Victoria Island (VI), Lagos"
4,5,5,4,Semi Detached Bungalow,Lekki,Lagos,65000000.0,6.458985,3.601521,"Lekki, Lagos"
5,5,6,8,Detached Duplex,Lekki,Lagos,185000000.0,6.458985,3.601521,"Lekki, Lagos"
5,5,6,4,Detached Duplex,Magodo,Lagos,235000000.0,6.6180809,3.3777821,"Magodo, Lagos"
6,6,7,3,Detached Duplex,Magodo,Lagos,140000000.0,6.6180809,3.3777821,"Magodo, Lagos"
5,5,5,5,Detached Duplex,Lekki,Lagos,165000000.0,6.458985,3.601521,"Lekki, Lagos"
5,6,7,5,Detached Duplex,Lekki,Lagos,130000000.0,6.458985,3.601521,"Lekki, Lagos"
6,6,7,4,Detached Duplex,Lekki,Lagos,130000000.0,6.458985,3.601521,"Lekki, Lagos"
5,5,6,4,Detached Duplex,Lekki,Lagos,115000000.0,6.458985,3.601521,"Lekki, Lagos"
4,5,5,3,Terraced Duplexes,Ajah,Lagos,47500000.0,6.4694716,3.5623861,"Ajah, Lagos"
4,5,5,4,Detached Duplex,Lekki,Lagos,68000000.0,6.458985,3.601521,"Lekki, Lagos"
5,5,5,5,Block of Flats,Ikorodu,Lagos,37000000.0,6.6191233,3.5041271,"Ikorodu, Lagos"
4,4,5,4,Detached Duplex,Ajah,Lagos,55000000.0,6.4694716,3.5623861,"Ajah, Lagos"
4,5,5,4,Detached Duplex,Ajah,Lagos,65000000.0,6.4694716,3.5623861,"Ajah, Lagos"
5,5,5,4,Detached Duplex,Maryland,Lagos,160000000.0,6.5731894,3.3699482,"Maryland, Lagos"
4,5,5,4,Detached Duplex,Lekki,Lagos,65000000.0,6.458985,3.601521,"Lekki, Lagos"
4,5,5,4,Detached Duplex,Lekki,Lagos,75000000.0,6.458985,3.601521,"Lekki, Lagos"
5,5,6,6,Detached Duplex,Lekki,Lagos,160000000.0,6.458985,3.601521,"Lekki, Lagos"
5,5,6,4,Detached Duplex,Lekki,Lagos,290000000.0,6.458985,3.601521,"Lekki, Lagos"
5,5,6,5,Detached Duplex,Lekki,Lagos,90000000.0,6.458985,3.601521,"Lekki, Lagos"
5,5,6,4,Detached Duplex,Ikoyi,Lagos,900000000.0,6.456061,3.442218,"Ikoyi, Lagos"
5,5,6,1,Detached Duplex,Ikoyi,Lagos,800000000.0,6.456061,3.442218,"Ikoyi, Lagos"
5,6,7,4,Detached Duplex,Lekki,Lagos,85000000.0,6.458985,3.601521,"Lekki, Lagos"
5,6,6,4,Semi Detached Duplex,Ikoyi,Lagos,450000000.0,6.456061,3.442218,"Ikoyi, Lagos"
4,5,5,4,Detached Duplex,Ajah,Lagos,65000000.0,6.4694716,3.5623861,"Ajah, Lagos"
5,5,6,4,Detached Duplex,Lekki,Lagos,135000000.0,6.458985,3.601521,"Lekki, Lagos"
5,5,6,5,Detached Duplex,Lekki,Lagos,380000000.0,6.458985,3.601521,"Lekki, Lagos"
4,4,4,4,Detached Duplex,Ajah,Lagos,70000000.0,6.4694716,3.5623861,"Ajah, Lagos"
4,4,5,3,Detached Duplex,Lekki,Lagos,55000000.0,6.458985,3.601521,"Lekki, Lagos"
3,5,5,4,Detached Bungalow,Ajah,Lagos,43000000.0,6.4694716,3.5623861,"Ajah, Lagos"
1,5,2,4,Detached Duplex,Ajah,Lagos,35000000.0,6.4694716,3.5623861,"Ajah, Lagos"
4,5,5,5,Semi Detached Duplex,Lekki,Lagos,80000000.0,6.458985,3.601521,"Lekki, Lagos"
5,5,6,4,Detached Duplex,Ikoyi,Lagos,550000000.0,6.456061,3.442218,"Ikoyi, Lagos"
3,3,4,3,Block of Flats,Lekki,Lagos,19000000.0,6.458985,3.601521,"Lekki, Lagos"
4,4,5,4,Detached Duplex,Lekki,Lagos,125000000.0,6.458985,3.601521,"Lekki, Lagos"
6,6,7,1,Semi Detached Duplex,Lekki,Lagos,250000000.0,6.458985,3.601521,"Lekki, Lagos"
5,5,6,4,Detached Duplex,Lekki,Lagos,180000000.0,6.458985,3.601521,"Lekki, Lagos"
3,3,4,4,Detached Bungalow,Ajah,Lagos,38000000.0,6.4694716,3.5623861,"Ajah, Lagos"
3,3,4,4,Semi Detached Duplex,Ajah,Lagos,45000000.0,6.4694716,3.5623861,"Ajah, Lagos"
4,4,5,4,Detached Duplex,Ikeja,Lagos,80000000.0,6.5960605,3.340787,"Ikeja, Lagos"
4,5,5,4,Block of Flats,Ikorodu,Lagos,30000000.0,6.6191233,3.5041271,"Ikorodu, Lagos"
6,6,7,4,Detached Duplex,Lekki,Lagos,350000000.0,6.458985,3.601521,"Lekki, Lagos"
5,5,6,3,Detached Duplex,Lekki,Lagos,80000000.0,6.458985,3.601521,"Lekki, Lagos"
5,5,6,4,Detached Duplex,Lekki,Lagos,270000000.0,6.458985,3.601521,"Lekki, Lagos"
3,3,3,4,Terraced Duplexes,Lekki,Lagos,31000000.0,6.458985,3.601521,"Lekki, Lagos"
5,5,6,4,Detached Duplex,Lekki,Lagos,110000000.0,6.458985,3.601521,"Lekki, Lagos"
5,5,6,4,Detached Duplex,Lekki,Lagos,120000000.0,6.458985,3.601521,"Lekki, Lagos"
5,5,6,5,Detached Duplex,Lekki,Lagos,100000000.0,6.458985,3.601521,"Lekki, Lagos"
4,4,5,4,Semi Detached Duplex,Lekki,Lagos,58000000.0,6.458985,3.601521,"Lekki, Lagos"
4,4,5,2,Detached Duplex,Ajah,Lagos,60000000.0,6.4694716,3.5623861,"Ajah, Lagos"
5,5,6,4,Detached Duplex,Ikoyi,Lagos,800000000.0,6.456061,3.442218,"Ikoyi, Lagos"
5,5,6,4,Semi Detached Duplex,Maryland,Lagos,135000000.0,6.5731894,3.3699482,"Maryland, Lagos"
5,4,5,4,Detached Duplex,Lekki,Lagos,280000000.0,6.458985,3.601521,"Lekki, Lagos"
5,5,5,4,Semi Detached Duplex,Victoria Island (VI),Lagos,250000000.0,6.4300279,3.4259904,"Victoria Island (VI), Lagos"
5,5,6,4,Detached Duplex,Lekki,Lagos,86000000.0,6.458985,3.601521,"Lekki, Lagos"
5,5,6,8,Detached Duplex,Lekki,Lagos,30000000.0,6.458985,3.601521,"Lekki, Lagos"
4,4,5,4,Semi Detached Duplex,Ajah,Lagos,43000000.0,6.4694716,3.5623861,"Ajah, Lagos"
4,4,5,4,Detached Duplex,Lekki,Lagos,70000000.0,6.458985,3.601521,"Lekki, Lagos"
4,4,5,3,Semi Detached Duplex,Lekki,Lagos,75000000.0,6.458985,3.601521,"Lekki, Lagos"
4,5,5,4,Detached Duplex,Ajah,Lagos,50000000.0,6.4694716,3.5623861,"Ajah, Lagos"
4,4,5,6,Detached Duplex,Lekki,Lagos,190000000.0,6.458985,3.601521,"Lekki, Lagos"
2,2,3,3,Semi Detached Bungalow,Ibeju Lekki,Lagos,17000000.0,6.4711251,3.814750442,"Ibeju Lekki, Lagos"
5,5,6,4,Detached Duplex,Lekki,Lagos,330000000.0,6.458985,3.601521,"Lekki, Lagos"
2,5,5,4,Block of Flats,Lekki,Lagos,65000000.0,6.458985,3.601521,"Lekki, Lagos"
4,4,5,3,Detached Duplex,Lekki,Lagos,120000000.0,6.458985,3.601521,"Lekki, Lagos"
6,6,7,4,Detached Duplex,Lekki,Lagos,130000000.0,6.458985,3.601521,"Lekki, Lagos"
5,5,6,4,Detached Duplex,Lekki,Lagos,140000000.0,6.458985,3.601521,"Lekki, Lagos"
5,5,6,6,Detached Duplex,Lekki,Lagos,200000000.0,6.458985,3.601521,"Lekki, Lagos"
4,9,9,4,Detached Duplex,Ikoyi,Lagos,800000000.0,6.456061,3.442218,"Ikoyi, Lagos"
6,6,7,1,Detached Duplex,Lekki,Lagos,500000000.0,6.458985,3.601521,"Lekki, Lagos"
5,5,6,4,Detached Duplex,Lekki,Lagos,110000000.0,6.458985,3.601521,"Lekki, Lagos"
5,5,5,4,Detached Duplex,Lekki,Lagos,80000000.0,6.458985,3.601521,"Lekki, Lagos"
5,5,6,4,Detached Duplex,Lekki,Lagos,90000000.0,6.458985,3.601521,"Lekki, Lagos"
4,5,6,5,Detached Duplex,Lekki,Lagos,80000000.0,6.458985,3.601521,"Lekki, Lagos"
6,6,7,3,Detached Duplex,Lekki,Lagos,75000000.0,6.458985,3.601521,"Lekki, Lagos"
4,5,5,4,Block of Flats,Agege,Lagos,50000000.0,6.6253091,3.311205795,"Agege, Lagos"
4,4,5,4,Detached Duplex,Ikeja,Lagos,115000000.0,6.5960605,3.340787,"Ikeja, Lagos"
4,6,7,5,Semi Detached Duplex,Lekki,Lagos,65000000.0,6.458985,3.601521,"Lekki, Lagos"
3,5,5,4,Detached Bungalow,Ajah,Lagos,36000000.0,6.4694716,3.5623861,"Ajah, Lagos"
6,6,7,4,Detached Duplex,Ikoyi,Lagos,850000000.0,6.456061,3.442218,"Ikoyi, Lagos"
3,3,4,4,Detached Bungalow,Ojodu,Lagos,30000000.0,6.625822,3.354006,"Ojodu, Lagos"
4,4,5,4,Block of Flats,Lekki,Lagos,140000000.0,6.458985,3.601521,"Lekki, Lagos"
2,2,3,4,Block of Flats,Lekki,Lagos,27000000.0,6.458985,3.601521,"Lekki, Lagos"
6,6,7,6,Detached Duplex,Ikoyi,Lagos,1300000000.0,6.456061,3.442218,"Ikoyi, Lagos"
5,5,7,4,Detached Duplex,Lekki,Lagos,270000000.0,6.458985,3.601521,"Lekki, Lagos"
5,5,6,4,Detached Duplex,Lekki,Lagos,95000000.0,6.458985,3.601521,"Lekki, Lagos"
5,5,6,4,Detached Duplex,Lekki,Lagos,310000000.0,6.458985,3.601521,"Lekki, Lagos"
5,5,6,3,Detached Duplex,Lekki,Lagos,350000000.0,6.458985,3.601521,"Lekki, Lagos"
4,4,5,4,Detached Duplex,Lekki,Lagos,90000000.0,6.458985,3.601521,"Lekki, Lagos"
4,4,6,4,Semi Detached Duplex,Lekki,Lagos,60000000.0,6.458985,3.601521,"Lekki, Lagos"
4,5,5,4,Block of Flats,Alimosho,Lagos,45000000.0,6.58438825,3.257587569,"Alimosho, Lagos"
3,3,4,5,Detached Bungalow,Imota,Lagos,4500000.0,6.671806,3.674202,"Imota, Lagos"
4,5,5,4,Semi Detached Duplex,Lekki,Lagos,70000000.0,6.458985,3.601521,"Lekki, Lagos"
5,5,6,4,Detached Duplex,Magodo,Lagos,235000000.0,6.6180809,3.3777821,"Magodo, Lagos"
5,5,6,4,Detached Duplex,Ikoyi,Lagos,700000000.0,6.456061,3.442218,"Ikoyi, Lagos"
5,5,6,5,Detached Duplex,Lekki,Lagos,85000000.0,6.458985,3.601521,"Lekki, Lagos"
4,4,5,4,Detached Duplex,Lekki,Lagos,75000000.0,6.458985,3.601521,"Lekki, Lagos"
4,4,5,4,Semi Detached Duplex,Lekki,Lagos,80000000.0,6.458985,3.601521,"Lekki, Lagos"
3,2,2,4,Block of Flats,Surulere,Lagos,60000000.0,6.48720145,3.353303586,"Surulere, Lagos"
4,6,6,4,Terraced Bungalow,Ikorodu,Lagos,8500000.0,6.6191233,3.5041271,"Ikorodu, Lagos"
7,7,8,9,Detached Duplex,Ikoyi,Lagos,1000000000.0,6.456061,3.442218,"Ikoyi, Lagos"
5,5,6,3,Detached Duplex,Lekki,Lagos,90000000.0,6.458985,3.601521,"Lekki, Lagos"
5,6,6,4,Semi Detached Duplex,Lekki,Lagos,180000000.0,6.458985,3.601521,"Lekki, Lagos"
5,5,5,4,Detached Duplex,Lekki,Lagos,87000000.0,6.458985,3.601521,"Lekki, Lagos"
5,5,6,4,Detached Duplex,Lekki,Lagos,120000000.0,6.458985,3.601521,"Lekki, Lagos"
4,4,5,3,Terraced Duplexes,Surulere,Lagos,67000000.0,6.48720145,3.353303586,"Surulere, Lagos"
6,6,7,4,Detached Duplex,Ikeja,Lagos,600000000.0,6.5960605,3.340787,"Ikeja, Lagos"
4,5,5,4,Semi Detached Duplex,Lekki,Lagos,85000000.0,6.458985,3.601521,"Lekki, Lagos"
4,5,5,4,Semi Detached Duplex,Lekki,Lagos,100000000.0,6.458985,3.601521,"Lekki, Lagos"
5,5,6,4,Detached Duplex,Lekki,Lagos,120000000.0,6.458985,3.601521,"Lekki, Lagos"
5,5,6,4,Detached Duplex,Lekki,Lagos,120000000.0,6.458985,3.601521,"Lekki, Lagos"
4,4,5,1,Detached Duplex,Lekki,Lagos,75000000.0,6.458985,3.601521,"Lekki, Lagos"
6,6,7,8,Detached Duplex,Magodo,Lagos,135000000.0,6.6180809,3.3777821,"Magodo, Lagos"
3,3,4,3,Terraced Bungalow,Ibeju Lekki,Lagos,10500000.0,6.4711251,3.814750442,"Ibeju Lekki, Lagos"
4,4,5,2,Detached Duplex,Victoria Island (VI),Lagos,165000000.0,6.4300279,3.4259904,"Victoria Island (VI), Lagos"
4,4,5,4,Terraced Duplexes,Victoria Island (VI),Lagos,95000000.0,6.4300279,3.4259904,"Victoria Island (VI), Lagos"
4,5,5,4,Detached Duplex,Lekki,Lagos,75000000.0,6.458985,3.601521,"Lekki, Lagos"
4,5,5,3,Semi Detached Duplex,Lekki,Lagos,50000000.0,6.458985,3.601521,"Lekki, Lagos"
4,4,5,2,Terraced Duplexes,Lekki,Lagos,45000000.0,6.458985,3.601521,"Lekki, Lagos"
5,5,6,4,Detached Duplex,Lekki,Lagos,70000000.0,6.458985,3.601521,"Lekki, Lagos"
4,5,4,5,Detached Duplex,Ikoyi,Lagos,650000000.0,6.456061,3.442218,"Ikoyi, Lagos"
3,3,3,4,Detached Bungalow,Ifako-Ijaiye,Lagos,19000000.0,6.66503,3.30279,"Ifako-Ijaiye, Lagos"
3,3,4,4,Block of Flats,Lekki,Lagos,45000000.0,6.458985,3.601521,"Lekki, Lagos"
4,5,5,4,Block of Flats,Ajah,Lagos,45000000.0,6.4694716,3.5623861,"Ajah, Lagos"
5,5,6,6,Detached Duplex,Lekki,Lagos,180000000.0,6.458985,3.601521,"Lekki, Lagos"
4,4,5,8,Detached Duplex,Ajah,Lagos,65000000.0,6.4694716,3.5623861,"Ajah, Lagos"
5,5,6,5,Detached Duplex,Lekki,Lagos,115000000.0,6.458985,3.601521,"Lekki, Lagos"
4,5,6,4,Semi Detached Duplex,Lekki,Lagos,58000000.0,6.458985,3.601521,"Lekki, Lagos"
3,3,3,2,Terraced Duplexes,Ajah,Lagos,30000000.0,6.4694716,3.5623861,"Ajah, Lagos"
5,5,5,4,Detached Duplex,Lekki,Lagos,140000000.0,6.458985,3.601521,"Lekki, Lagos"
5,5,5,4,Detached Duplex,Lekki,Lagos,105000000.0,6.458985,3.601521,"Lekki, Lagos"
5,5,6,4,Detached Duplex,Magodo,Lagos,80000000.0,6.6180809,3.3777821,"Magodo, Lagos"
4,4,5,4,Terraced Duplexes,Ajah,Lagos,45000000.0,6.4694716,3.5623861,"Ajah, Lagos"
5,6,6,5,Detached Duplex,Ajah,Lagos,105000000.0,6.4694716,3.5623861,"Ajah, Lagos"
3,4,4,6,Detached Bungalow,Magodo,Lagos,35000000.0,6.6180809,3.3777821,"Magodo, Lagos"
5,5,5,5,Terraced Duplexes,Ikoyi,Lagos,250000000.0,6.456061,3.442218,"Ikoyi, Lagos"
5,5,6,5,Detached Duplex,Lekki,Lagos,90000000.0,6.458985,3.601521,"Lekki, Lagos"
5,5,6,4,Detached Duplex,Lekki,Lagos,190000000.0,6.458985,3.601521,"Lekki, Lagos"
5,5,6,4,Detached Duplex,Lekki,Lagos,155000000.0,6.458985,3.601521,"Lekki, Lagos"
8,1,1,4,Detached Bungalow,Lekki,Lagos,18000000.0,6.458985,3.601521,"Lekki, Lagos"
3,3,4,3,Detached Bungalow,Ibeju Lekki,Lagos,22000000.0,6.4711251,3.814750442,"Ibeju Lekki, Lagos"
6,8,8,1,Detached Duplex,Ikoyi,Lagos,2200000000.0,6.456061,3.442218,"Ikoyi, Lagos"
5,5,5,4,Detached Duplex,Lekki,Lagos,150000000.0,6.458985,3.601521,"Lekki, Lagos"
5,5,6,4,Detached Duplex,Lekki,Lagos,68000000.0,6.458985,3.601521,"Lekki, Lagos"
5,5,6,2,Detached Duplex,Lekki,Lagos,240000000.0,6.458985,3.601521,"Lekki, Lagos"
5,5,6,5,Detached Duplex,Lekki,Lagos,110000000.0,6.458985,3.601521,"Lekki, Lagos"
5,5,5,4,Detached Duplex,Lekki,Lagos,85000000.0,6.458985,3.601521,"Lekki, Lagos"
4,4,5,4,Detached Duplex,Ikoyi,Lagos,350000000.0,6.456061,3.442218,"Ikoyi, Lagos"
4,4,5,3,Detached Duplex,Lekki,Lagos,125000000.0,6.458985,3.601521,"Lekki, Lagos"
5,5,5,5,Detached Duplex,Lekki,Lagos,130000000.0,6.458985,3.601521,"Lekki, Lagos"
4,5,4,4,Detached Duplex,Victoria Island (VI),Lagos,255000000.0,6.4300279,3.4259904,"Victoria Island (VI), Lagos"
6,6,7,6,Detached Duplex,Isheri North,Lagos,135000000.0,6.638393,3.398146,"Isheri North, Lagos"
8,8,8,1,Detached Duplex,Ojodu,Lagos,60000000.0,6.625822,3.354006,"Ojodu, Lagos"
5,5,6,7,Detached Duplex,Lekki,Lagos,150000000.0,6.458985,3.601521,"Lekki, Lagos"
5,4,6,7,Detached Duplex,Lekki,Lagos,125000000.0,6.458985,3.601521,"Lekki, Lagos"
5,5,6,4,Semi Detached Duplex,Lekki,Lagos,140000000.0,6.458985,3.601521,"Lekki, Lagos"
5,5,6,2,Detached Duplex,Lekki,Lagos,55000000.0,6.458985,3.601521,"Lekki, Lagos"
2,3,4,2,Terraced Duplexes,Lekki,Lagos,23000000.0,6.458985,3.601521,"Lekki, Lagos"
5,6,7,4,Detached Duplex,Ikoyi,Lagos,520000000.0,6.456061,3.442218,"Ikoyi, Lagos"
5,5,6,4,Detached Duplex,Ikoyi,Lagos,600000000.0,6.456061,3.442218,"Ikoyi, Lagos"
5,5,5,1,Detached Duplex,Isheri North,Lagos,140000000.0,6.638393,3.398146,"Isheri North, Lagos"
3,4,4,5,Detached Bungalow,Ajah,Lagos,40000000.0,6.4694716,3.5623861,"Ajah, Lagos"
4,5,5,7,Detached Duplex,Lekki,Lagos,75000000.0,6.458985,3.601521,"Lekki, Lagos"
4,5,5,4,Detached Duplex,Ajah,Lagos,65000000.0,6.4694716,3.5623861,"Ajah, Lagos"
4,4,5,2,Detached Duplex,Lekki,Lagos,76000000.0,6.458985,3.601521,"Lekki, Lagos"
4,4,4,4,Terraced Duplexes,Lekki,Lagos,60000000.0,6.458985,3.601521,"Lekki, Lagos"
5,5,6,7,Detached Duplex,Ajah,Lagos,165000000.0,6.4694716,3.5623861,"Ajah, Lagos"
6,6,7,5,Detached Duplex,Lekki,Lagos,350000000.0,6.458985,3.601521,"Lekki, Lagos"
4,4,5,4,Detached Duplex,Ikoyi,Lagos,350000000.0,6.456061,3.442218,"Ikoyi, Lagos"
5,5,5,4,Detached Duplex,Lekki,Lagos,90000000.0,6.458985,3.601521,"Lekki, Lagos"
4,4,4,4,Terraced Duplexes,Lekki,Lagos,55000000.0,6.458985,3.601521,"Lekki, Lagos"
4,4,5,3,Detached Duplex,Ajah,Lagos,70000000.0,6.4694716,3.5623861,"Ajah, Lagos"
5,5,6,5,Detached Duplex,Lekki,Lagos,95000000.0,6.458985,3.601521,"Lekki, Lagos"
5,5,6,8,Detached Duplex,Isolo,Lagos,140000000.0,6.514193,3.308678,"Isolo, Lagos"
5,6,6,4,Detached Duplex,Lekki,Lagos,240000000.0,6.458985,3.601521,"Lekki, Lagos"
5,5,6,3,Detached Duplex,Lekki,Lagos,130000000.0,6.458985,3.601521,"Lekki, Lagos"
3,4,4,4,Semi Detached Bungalow,Ikorodu,Lagos,30000000.0,6.6191233,3.5041271,"Ikorodu, Lagos"
5,5,6,4,Detached Duplex,Magodo,Lagos,235000000.0,6.6180809,3.3777821,"Magodo, Lagos"
2,6,6,6,Detached Bungalow,Ikorodu,Lagos,8500000.0,6.6191233,3.5041271,"Ikorodu, Lagos"
4,4,5,2,Detached Duplex,Lekki,Lagos,60000000.0,6.458985,3.601521,"Lekki, Lagos"
5,5,6,4,Detached Bungalow,Ipaja,Lagos,35000000.0,6.612856,3.265846,"Ipaja, Lagos"
5,5,6,4,Detached Duplex,Lekki,Lagos,80000000.0,6.458985,3.601521,"Lekki, Lagos"
3,3,4,8,Detached Bungalow,Ajah,Lagos,25000000.0,6.4694716,3.5623861,"Ajah, Lagos"
5,5,5,4,Detached Duplex,Lekki,Lagos,130000000.0,6.458985,3.601521,"Lekki, Lagos"
7,7,9,1,Detached Duplex,Ikoyi,Lagos,950000000.0,6.456061,3.442218,"Ikoyi, Lagos"
4,5,5,4,Terraced Bungalow,Lekki,Lagos,38000000.0,6.458985,3.601521,"Lekki, Lagos"
5,5,6,4,Detached Duplex,Lekki,Lagos,130000000.0,6.458985,3.601521,"Lekki, Lagos"
3,4,4,4,Terraced Duplexes,Lekki,Lagos,36000000.0,6.458985,3.601521,"Lekki, Lagos"
5,6,7,5,Detached Duplex,Lekki,Lagos,135000000.0,6.458985,3.601521,"Lekki, Lagos"
5,5,6,4,Detached Duplex,Lekki,Lagos,110000000.0,6.458985,3.601521,"Lekki, Lagos"
5,5,6,4,Detached Duplex,Lekki,Lagos,238000000.0,6.458985,3.601521,"Lekki, Lagos"
4,4,5,8,Detached Duplex,Isheri North,Lagos,75000000.0,6.638393,3.398146,"Isheri North, Lagos"
4,3,4,2,Block of Flats,Victoria Island (VI),Lagos,7200000.0,6.4300279,3.4259904,"Victoria Island (VI), Lagos"
5,5,5,4,Semi Detached Duplex,Lekki,Lagos,140000000.0,6.458985,3.601521,"Lekki, Lagos"
5,5,6,4,Semi Detached Duplex,Lekki,Lagos,210000000.0,6.458985,3.601521,"Lekki, Lagos"
5,5,6,3,Detached Duplex,Lekki,Lagos,70000000.0,6.458985,3.601521,"Lekki, Lagos"
4,4,5,4,Terraced Duplexes,Lekki,Lagos,130000000.0,6.458985,3.601521,"Lekki, Lagos"
4,4,5,4,Semi Detached Duplex,Lekki,Lagos,82000000.0,6.458985,3.601521,"Lekki, Lagos"
2,2,3,3,Block of Flats,Ajah,Lagos,14000000.0,6.4694716,3.5623861,"Ajah, Lagos"
5,5,6,3,Semi Detached Duplex,Ikoyi,Lagos,500000000.0,6.456061,3.442218,"Ikoyi, Lagos"
4,5,5,4,Semi Detached Duplex,Lekki,Lagos,74000000.0,6.458985,3.601521,"Lekki, Lagos"
5,5,6,4,Detached Duplex,Victoria Island (VI),Lagos,650000000.0,6.4300279,3.4259904,"Victoria Island (VI), Lagos"
5,5,5,1,Detached Duplex,Badagry,Lagos,30000000.0,6.41502,2.88132,"Badagry, Lagos"
4,4,5,4,Terraced Duplexes,Victoria Island (VI),Lagos,115000000.0,6.4300279,3.4259904,"Victoria Island (VI), Lagos"
